APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bluebert_o_w,APPVAL_RECS_bluebert_o_w,FOA_RECS_bluebert_o_w
8656788,m,w,"8532976,9068226,9061797,9061792,9061787","202500.0,196500.0,196500.0,196500.0,196500.0","RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008"
10264100,f,w,"10601083,10589556,10436562,10406325,9993519","515000.0,515000.0,535000.0,535000.0,615000.0","RFA-DK-21-004,RFA-DK-21-004,RFA-DK-21-004,RFA-DK-17-031,RFA-DK-17-031"
8543040,f,w,"10066711,10620639,10626886,10410437,10391545","369000.0,309000.0,309000.0,321000.0,321000.0","RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003,RFA-ES-20-003"
9928487,m,a,"10677598,10429878,8693006,8377254,8379824","283250.0,294250.0,332500.0,342500.0,342500.0","RFA-HL-22-002,RFA-HL-22-002,RFA-HL-10-003,RFA-HL-10-003,RFA-HL-10-003"
8725931,m,w,"10469677,10486146,10684886,10684883,10684882","535000.0,535000.0,515000.0,515000.0,515000.0","RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002,RFA-AR-21-002"
7935209,m,w,"9226028,9229518,8895833,8819101,8820238","625000.0,625000.0,665000.0,665000.0,665000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
8663601,m,w,"8876693,8239661,8213830,8238772,8238931","1596000.0,1680000.0,1680000.0,1680000.0,1680000.0","RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006"
7929915,f,w,"10699964,10474473,10474470,10474493,10458761","1030000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002,RFA-HD-21-002"
9782986,f,w,"8077439,8075543,8077441,8078098,8075544","1368000.0,1368000.0,1330000.0,1330000.0,1330000.0","RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003"
8413862,m,w,"8019559,8197760,8197580,8197816,8197559","280000.0,274000.0,274000.0,274000.0,274000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
9404695,m,a,"8497391,9190381,8620674,8620673,8619651","540000.0,500000.0,532000.0,532000.0,532000.0","RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011"
10113371,f,w,"8629792,8441232,8629791,8812012,8775259","5320000.0,5400000.0,5320000.0,5320000.0,5320000.0","RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010"
7626248,f,w,"10551936,10708885,10701777,10701074,10573294","749000.0,721000.0,721000.0,721000.0,721000.0","RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051"
8693901,m,w,"9737786,10201467,10198683,10198684,10198685","1014750.0,957000.0,957000.0,957000.0,957000.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
10556716,m,b,"7886551,7858166,8077441,8074115,8099057","1387000.0,1387000.0,1330000.0,1330000.0,1330000.0","RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003,RFA-MD-06-003"
8204482,m,w,"8308497,8473230,7741943,8074433,7896634","1096000.0,1080000.0,1168000.0,1120000.0,1152000.0","RFA-HD-08-022,RFA-HD-08-022,RFA-HD-08-022,RFA-HD-08-022,RFA-HD-08-022"
10454365,f,w,"8102984,7753567,7900897,7900940,7900938","1960000.0,2044000.0,2016000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
9336886,m,w,"10685971,10456642,10218165,10231255,10231256","618000.0,642000.0,696000.0,696000.0,696000.0","RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010,RFA-DK-19-010"
8846763,m,w,"9172674,9174325,9103741,9121688,8961416","98250.0,98250.0,98250.0,99750.0,99750.0","RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005,RFA-HL-15-005"
9739101,f,a,"8142158,8022718,8147842,8139012,8723140","350000.0,360000.0,350000.0,350000.0,332500.0","RFA-RM-09-016,RFA-RM-09-016,RFA-RM-09-016,RFA-RM-09-016,RFA-RM-09-016"
10242367,m,w,"9741973,10650155,9741972,10347687,10337986","3936000.0,3296000.0,3936000.0,3712000.0,3712000.0","RFA-DE-19-001,RFA-DE-19-001,RFA-DE-19-001,RFA-DE-19-001,RFA-DE-19-001"
10610207,m,w,"10388391,9928951,10598480,10388257,10388255","1070000.0,1230000.0,1030000.0,1030000.0,1030000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8322678,f,w,"8294918,8150903,8150900,8152218,8149911","342500.0,350000.0,350000.0,350000.0,350000.0","RFA-RM-09-022,RFA-RM-09-022,RFA-RM-09-022,RFA-RM-09-022,RFA-RM-09-022"
8381867,m,w,"10608962,10608967,10555231,10555232,10555238","772500.0,772500.0,772500.0,772500.0,772500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
8765706,f,w,"8376006,7770856,8061609,7812202,8061614","1061750.0,1131500.0,1116000.0,1116000.0,1116000.0","RFA-AI-06-009,RFA-AI-06-009,RFA-AI-06-009,RFA-AI-06-009,RFA-AI-06-009"
8601381,f,w,"9391802,9524812,10168148,10165116,10363741","250000.0,250000.0,435000.0,435000.0,401250.0","RFA-AA-17-012,RFA-AA-17-012,RFA-AA-20-008,RFA-AA-20-008,RFA-AA-20-008"
8063556,f,h,"8474691,8063504,8096716,8096715,8096714","2025000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
9474479,f,h,"8733202,8604913,10743669,10744678,10744578","266000.0,270000.0,1030000.0,1030000.0,1030000.0","RFA-MH-13-091,RFA-MH-13-091,RFA-MH-22-190,RFA-MH-22-190,RFA-MH-22-190"
9248352,m,w,"7851444,7609198,7765482,7835669,7809634","360000.0,365000.0,360000.0,360000.0,360000.0","RFA-DE-07-002,RFA-DE-07-002,RFA-DE-07-002,RFA-DE-07-002,RFA-DE-07-002"
9380694,f,w,"9924553,9315904,9322528,9322538,9707598","307500.0,312500.0,312500.0,312500.0,307500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
9194005,m,w,"9551092,9015040,9552275,9551087,9620334","1250000.0,1330000.0,1250000.0,1250000.0,1250000.0","RFA-NS-15-002,RFA-NS-15-002,RFA-NS-15-002,RFA-NS-15-002,RFA-NS-15-002"
8378844,m,w,"10393184,10610035,10580828,10580827,10393303","1070000.0,1030000.0,1030000.0,1030000.0,1070000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
9744629,m,w,"10497116,10497446,10692727,10356495,10356738","214000.0,214000.0,206000.0,214000.0,214000.0","RFA-CA-21-003,RFA-CA-21-003,RFA-CA-21-003,RFA-CA-21-003,RFA-CA-21-003"
9064040,m,w,"10266154,10266151,10266150,10489299,10489295","11020000.0,11020000.0,11020000.0,9785000.0,9785000.0","RFA-NS-20-013,RFA-NS-20-013,RFA-NS-20-013,RFA-NS-20-013,RFA-NS-20-013"
9020613,m,w,"8912535,9032513,8494388,8493166,8494382","1330000.0,1310000.0,1350000.0,1350000.0,1350000.0","RFA-HL-13-016,RFA-HL-13-016,RFA-HL-13-016,RFA-HL-13-016,RFA-HL-13-016"
9989215,f,w,"10241579,10895149,10691554,10691550,10691539","869999.9999999999,772500.0,772500.0,772500.0,772500.0","RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003,RFA-DK-19-003"
10559544,f,w,"10693820,10698036,10693061,10693071,10693080","1802500.0,1802500.0,1802500.0,1802500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8068355,m,w,"8067154,7513607,7713847,7713358,8099067","490000.0,511000.0,511000.0,511000.0,490000.0","RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070"
8468489,m,w,"8822810,9037575,8453240,8453239,9038228","1862000.0,1834000.0,1890000.0,1890000.0,1834000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
10222437,m,h,"10222411,10222306,10221908,10221907,10221906","1845000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038,RFA-CA-20-038"
9973053,f,w,"9055268,9514751,9054068,9054064,9054065","1330000.0,1250000.0,1310000.0,1310000.0,1310000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
9323220,m,w,"10441406,9674724,9932869,9949615,10170216","535000.0,625000.0,615000.0,615000.0,580000.0","RFA-AG-18-022,RFA-AG-18-022,RFA-AG-18-022,RFA-AG-18-022,RFA-AG-18-022"
10450034,m,w,"9991942,9775495,9535520,9355480,9271613","922500.0,922500.0,937500.0,937500.0,982500.0","RFA-NS-16-019,RFA-NS-16-019,RFA-NS-16-019,RFA-NS-16-019,RFA-NS-16-019"
8889316,m,w,"8247241,8703682,8334552,8484625,8530645","700000.0,665000.0,685000.0,685000.0,685000.0","RFA-DK-10-013,RFA-DK-10-013,RFA-DK-10-013,RFA-DK-10-013,RFA-DK-10-013"
9672435,m,w,"10146381,10142472,9677068,9677067,9677065","1160000.0,1160000.0,1230000.0,1230000.0,1230000.0","RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003"
7929534,m,h,"8891700,9437665,9437652,9222699,9214310","199500.0,187500.0,187500.0,187500.0,187500.0","RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006,RFA-AI-14-006"
9745244,f,w,"8837520,9250645,9250647,9244669,9250646","99750.0,93750.0,93750.0,93750.0,93750.0","RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017,RFA-HD-14-017"
10691324,f,w,"9997766,9337317,9539177,9544774,9770533","307500.0,312500.0,312500.0,312500.0,307500.0","RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003,RFA-AA-16-003"
9542215,m,w,"10455092,10232691,10676779,10676780,10676785","535000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
10203749,m,w,"8143356,8136146,8331005,8331004,8289782","360000.0,360000.0,350000.0,350000.0,350000.0","RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026"
7770832,m,w,"7826608,7661624,7640834,7647136,7622046","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-AG-05-011,RFA-AG-05-011,RFA-AG-05-011,RFA-AG-05-011,RFA-AG-05-011"
8033409,f,w,"10426314,10085597,10085944,10085943,10085942","856000.0,984000.0,984000.0,984000.0,984000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
7687462,f,w,"9455450,8391026,7840740,7838126,7935432","375000.0,959000.0,1022000.0,1022000.0,1008000.0","RFA-ES-17-002,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
9464396,m,w,"10050801,10200875,10148796,10137988,10007190","246000.0,232000.0,232000.0,214000.0,246000.0","RFA-HD-20-007,RFA-HD-20-007,RFA-HD-20-007,RFA-HD-20-007,RFA-HD-20-007"
9350342,m,w,"8306428,8664917,8662788,8469083,8450929","342500.0,332500.0,332500.0,337500.0,337500.0","RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002"
8748717,m,a,"8732658,8734423,8575462,8575658,8576165","266000.0,266000.0,270000.0,270000.0,270000.0","RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001"
9916276,f,w,"10661734,10200690,10231797,10231798,10671063","1236000.0,1392000.0,1392000.0,1392000.0,1236000.0","RFA-OD-19-001,RFA-OD-19-001,RFA-OD-19-001,RFA-OD-19-001,RFA-OD-19-001"
9321515,f,b,"10233273,10465110,10394383,10236905,10398242","232000.0,214000.0,214000.0,232000.0,214000.0","RFA-DA-21-002,RFA-DA-21-002,RFA-DA-21-002,RFA-DA-21-002,RFA-DA-21-002"
10615675,m,w,"9962092,10210397,9948263,10381734,10355532","922500.0,869999.9999999999,922500.0,802500.0,802500.0","RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007"
7660318,f,w,"7667937,7936099,7672466,7915683,7916512","730000.0,720000.0,730000.0,720000.0,720000.0","RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005,RFA-RM-06-005"
9732555,f,w,"10264960,10704049,10456128,10127119,8708164","928000.0,824000.0,856000.0,984000.0,166250.0","RFA-RM-20-003,RFA-RM-20-003,RFA-RM-20-003,RFA-RM-20-003,RFA-GM-13-010"
8033712,m,w,"8851991,8853184,8849086,8852457,8851180","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8842991,m,w,"8651090,9308319,9292947,9542433,9562485","199500.0,196500.0,196500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8036016,m,w,"8376720,8437255,8442352,8609338,8568070","411000.00000000006,405000.0,405000.0,405000.0,405000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
9514114,m,w,"9094998,9259935,8975503,8975563,8975564","196500.0,187500.0,199500.0,199500.0,199500.0","RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002"
7696523,m,w,"7894647,8053883,8065423,8065425,8065428","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
8382101,f,a,"8103918,7912918,8132290,8121404,8103919","1152000.0,1152000.0,1152000.0,1120000.0,1120000.0","RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001"
10377360,f,h,"9344670,9015857,9546829,9755478,9151629","187500.0,199500.0,187500.0,184500.0,196500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
8791171,m,w,"9068256,8412364,8411811,9097808,8692035","1310000.0,1370000.0,1370000.0,1310000.0,1330000.0","RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006,RFA-RM-11-006"
10610939,m,w,"8773600,8623140,8773601,8620673,8620674","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011,RFA-HD-13-011"
10207300,f,w,"9484908,9743004,9696241,9696243,9696244","1187500.0,1168500.0,1168500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9988327,m,a,"9558641,9414391,9558600,9413012,10374361","4125000.0,4125000.0,4125000.0,4125000.0,869999.9999999999","RFA-AG-17-057,RFA-AG-17-057,RFA-AG-17-057,RFA-AG-17-057,RFA-AG-21-033"
8573090,m,w,"8561264,8572958,8573064,8566620,8572829","67500.0,67500.0,67500.0,67500.0,67500.0","RFA-AG-13-004,RFA-AG-13-004,RFA-AG-13-004,RFA-AG-13-004,RFA-AG-13-004"
8132958,m,a,"10234009,10234155,10470773,10470779,9994979","290000.0,290000.0,267500.0,267500.0,307500.0","RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509"
8913893,f,w,"8731857,8889244,8655958,8743173,8655452","299250.0,299250.0,303750.0,299250.0,303750.0","RFA-DA-13-013,RFA-DA-13-013,RFA-DA-13-013,RFA-DA-13-013,RFA-DA-13-013"
9811922,f,w,"10413034,9927973,10165449,9753104,9597601","749000.0,861000.0,812000.0,861000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
9544165,f,w,"9146312,9534823,9534314,9146309,9146308","1572000.0,1500000.0,1500000.0,1572000.0,1572000.0","RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006"
9279195,m,b,"9754209,9540906,9774264,9774265,9774267","307500.0,312500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8726256,f,a,"9728822,9971416,9971419,9170578,9170162","984000.0,984000.0,984000.0,1048000.0,1048000.0","RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011"
10494227,f,w,"9877970,9404755,9356804,9356808,10108951","1845000.0,1875000.0,1875000.0,1875000.0,1739999.9999999998","RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014,RFA-MD-15-014"
9353754,m,w,"8050443,8050352,8890241,8902271,9061831","533332.7999999999,533332.7999999999,664998.67,664998.67,654998.6900000001","RFA-OD-10-002,RFA-OD-10-002,RFA-MH-14-060,RFA-MH-14-060,RFA-MH-14-060"
9036863,f,w,"10613339,10615592,10615594,10615595,10615596","1236000.0,1236000.0,1236000.0,1236000.0,1236000.0","RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
8829105,m,w,"8013413,8458384,8458385,8469376,8460019","1080000.0,1027500.0,1027500.0,1012500.0,1012500.0","RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001"
10165939,f,w,"9904638,10140352,10142472,10142471,10142470","1230000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003,RFA-ES-17-003"
8706184,m,a,"7885148,7691839,7897769,8543117,7691402","365000.0,365000.0,360000.0,342500.0,365000.0","RFA-RM-08-008,RFA-RM-08-008,RFA-RM-08-008,RFA-RM-08-008,RFA-RM-08-008"
8443130,f,w,"8589013,8600321,8586359,8606248,8586360","232750.0,232750.0,232750.0,232750.0,232750.0","RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021"
9242660,m,w,"10613377,9733607,10615589,10613379,10613376","1236000.0,1476000.0,1236000.0,1236000.0,1236000.0","RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
7665190,f,w,"8607176,7665213,8230651,8232109,8440349","824600.0,905200.0,849400.0000000001,849400.0000000001,837000.0","RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504,RFA-DK-08-504"
9706905,f,w,"7692272,7692915,7674588,7690768,7674556","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008"
9492746,f,a,"8729755,8885907,8728432,8729765,9054935","665000.0,665000.0,665000.0,665000.0,655000.0","RFA-MH-14-180,RFA-MH-14-180,RFA-MH-14-180,RFA-MH-14-180,RFA-MH-14-180"
9111775,m,h,"8689867,9407092,8896384,8896373,8909022","532000.0,500000.0,532000.0,532000.0,532000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
10045458,f,w,"10277070,10663385,10480007,10489744,10489769","580000.0,515000.0,535000.0,535000.0,535000.0","RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011"
9828762,m,w,"9323200,9538563,9302631,9302634,9323205","2250000.0,2250000.0,2250000.0,2250000.0,2250000.0","RFA-AA-13-001,RFA-AA-13-001,RFA-AA-13-001,RFA-AA-13-001,RFA-AA-13-001"
10187890,f,w,"8539639,8449927,8450446,8449876,8450379","270000.0,274000.0,274000.0,274000.0,274000.0","RFA-HD-12-211,RFA-HD-12-211,RFA-HD-12-211,RFA-HD-12-211,RFA-HD-12-211"
8392954,m,w,"8402561,8018963,7995509,8020150,7995968","270000.0,280000.0,280000.0,280000.0,280000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
8624691,f,w,"8625295,8797481,8814207,8814204,8814208","53200.0,53200.0,53200.0,53200.0,53200.0","RFA-DK-11-011,RFA-DK-11-011,RFA-DK-11-011,RFA-DK-11-011,RFA-DK-11-011"
7960554,m,w,"8167644,8359578,8359582,8129510,8360546","288000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9962210,m,w,"9754731,9352734,9321089,9318434,9320968","1353000.0,1375000.0,1375000.0,1375000.0,1375000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
9905213,m,w,"8702454,8856283,8867004,9476791,9478201","2992500.0,2992500.0,2992500.0,2812500.0,2812500.0","RFA-GM-14-002,RFA-GM-14-002,RFA-GM-15-001,RFA-GM-15-001,RFA-GM-15-001"
8103915,f,w,"7931839,7682125,7891426,7891428,7891429","1460000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005"
8507250,m,w,"9750235,9228903,9356538,9355660,9355687","984000.0,1048000.0,1000000.0,1000000.0,1000000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
9329432,f,w,"10731695,8128700,7991894,9536057,9349357","154500.0,560000.0,576000.0,437500.0,437500.0","RFA-OD-22-015,RFA-HD-09-008,RFA-HD-09-008,RFA-OD-15-001,RFA-OD-15-001"
8127832,m,a,"9038228,8822810,8453237,9750887,9750891","1834000.0,1862000.0,1890000.0,1750000.0,1750000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
8382518,m,w,"7906693,7941034,7924083,7924082,7924081","109500.0,109500.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
8465052,m,w,"10592699,10593715,10592756,9962486,10318221","754637.74,754637.74,754637.74,434892.33,378320.97","RFA-HL-23-006,RFA-HL-23-006,RFA-HL-23-006,RFA-HL-18-023,RFA-HL-18-023"
10458695,m,w,"10093706,10265509,10265545,10095390,10091228","307500.0,290000.0,464000.0,492000.0,492000.0","RFA-AG-20-038,RFA-AG-20-038,RFA-AG-20-037,RFA-AG-20-037,RFA-AG-20-037"
10623276,f,w,"9145260,9769540,9729750,9729749,9729748","982500.0,922500.0,922500.0,922500.0,922500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
9381585,f,w,"9323492,9693752,9691938,9313905,9323470","312500.0,307500.0,307500.0,312500.0,312500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
8441094,m,a,"10224094,9940813,10216944,10216942,9939868","632200.0,670350.0,632200.0,632200.0,670350.0","RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002,RFA-AG-20-002"
9486002,f,b,"9546829,9015857,9344670,9151629,9755478","187500.0,199500.0,187500.0,196500.0,184500.0","RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031,RFA-HL-15-031"
7922150,m,w,"8137717,8136512,7681181,7681819,7681186","274000.0,274000.0,292000.0,292000.0,292000.0","RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108,RFA-HL-06-108"
9743096,f,w,"10236868,10232690,10663984,10663986,10676779","580000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8516950,f,w,"8699113,8529445,8691634,8717552,9056601","266000.0,270000.0,266000.0,266000.0,262000.0","RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004,RFA-AG-12-004"
8314067,f,b,"8137843,8138521,8920349,8920357,7937947","489600.0,489600.0,452200.0,452200.0,489600.0","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
8261207,f,w,"10730209,10862054,10861608,10731033,10730723","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-FD-23-001,RFA-FD-23-001,RFA-FD-23-001,RFA-FD-23-001,RFA-FD-23-001"
9900762,f,w,"9949389,10135024,10115003,10129303,10129306","1845000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
9565667,m,w,"9625166,9851000,9515968,9468430,9692798","615000.0,615000.0,625000.0,625000.0,615000.0","RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300,RFA-MH-17-300"
8893066,m,w,"10147057,10200773,9313006,9534074,9313003","869999.9999999999,869999.9999999999,937500.0,937500.0,937500.0","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
8054192,m,w,"7789440,8451519,7681837,7682618,7681427","720000.0,675000.0,730000.0,730000.0,730000.0","RFA-DA-09-006,RFA-DA-09-006,RFA-DA-09-006,RFA-DA-09-006,RFA-DA-09-006"
7555189,f,w,"10056025,10055952,10055949,10055947,10055946","1334000.0,1334000.0,1334000.0,1334000.0,1334000.0","RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001"
10725821,m,w,"10437534,10437469,10213480,9306535,9305689","267500.0,267500.0,290000.0,187500.0,187500.0","RFA-CA-19-049,RFA-CA-19-049,RFA-CA-19-049,RFA-CA-16-010,RFA-CA-16-010"
8037613,m,w,"8037613,8378800,7633898,7679805,7676562","432000.0,411000.00000000006,438000.0,438000.0,438000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
8522175,f,w,"8366731,8367411,8915727,9483804,9502001","1027500.0,1027500.0,997500.0,937500.0,937500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
10481868,f,b,"8522230,8536362,8534816,8551670,8340090","270000.0,270000.0,270000.0,270000.0,274000.0","RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204"
