APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_deberta_r_w,APPVAL_RECS_deberta_r_w,FOA_RECS_deberta_r_w
10436229,f,w,"10468802,9730426,9532492,9730458,9730432","802500.0,922500.0,937500.0,922500.0,922500.0","RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007"
9104230,m,w,"7779476,8038321,8435565,8233407,8225371","100800.0,98000.0,95900.0,95900.0,95900.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
9520365,f,w,"10518849,10518940,10519074,10519077,10519081","1070000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-CA-21-054,RFA-CA-21-054,RFA-CA-21-054,RFA-CA-21-054,RFA-CA-21-054"
8959582,m,a,"10684102,10518245,10707129,10707135,10705122","875500.0,909500.0,875500.0,875500.0,875500.0","RFA-CA-21-052,RFA-CA-21-052,RFA-CA-21-052,RFA-CA-21-052,RFA-CA-21-052"
7609082,f,b,"9763656,9542390,9403567,9403965,9694731","276750.0,281250.0,281250.0,281250.0,276750.0","RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560,RFA-MH-17-560"
8900971,m,w,"9530611,9294003,8900971,9517764,9324172","625000.0,625000.0,665000.0,625000.0,625000.0","RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003,RFA-AT-14-003"
9534499,m,w,"9690524,9169616,9170591,9170590,9170159","984000.0,1048000.0,1048000.0,1048000.0,1048000.0","RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011"
10573188,f,w,"10361885,10698008,10693804,10693807,10693809","1872500.0,1802500.0,1802500.0,1802500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8173836,m,w,"8173729,8112223,7888667,7888658,7887095","72000.0,72000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8490528,m,w,"7934201,7961434,7676220,7961443,7961444","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8712343,m,w,"8244481,8242797,8448215,8449693,8064733","685000.0,685000.0,675000.0,675000.0,700000.0","RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002"
8136397,m,w,"8927121,9282538,9101923,9358805,9091396","66500.0,62500.0,65500.0,65500.0,65500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
9720633,m,w,"7924115,7902211,7921646,8135542,8135543","949000.0,949000.0,936000.0,936000.0,936000.0","RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004"
9991349,f,w,"10533149,10533143,10693251,10681441,10681438","417300.0,417300.0,401700.0,401700.0,401700.0","RFA-HD-22-005,RFA-HD-22-005,RFA-HD-22-005,RFA-HD-22-005,RFA-HD-22-005"
8381714,m,w,"8380721,8134460,8547021,8540389,8540394","4384000.0,4480000.0,4320000.0,4320000.0,4320000.0","RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012,RFA-CA-09-012"
9613367,f,w,"8585105,8460319,8460325,8459664,8551699","266000.0,274000.0,274000.0,274000.0,270000.0","RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140"
8130630,m,w,"9716564,9540512,9767025,9607901,9772981","307500.0,312500.0,369000.0,375000.0,369000.0","RFA-AR-18-003,RFA-AR-18-003,RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002"
9269859,m,w,"9672450,9303379,9281790,9302767,9281823","1230000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007"
8838126,m,w,"8229227,8514610,8229848,8335408,8335406","280000.0,270000.0,280000.0,274000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8737041,m,w,"10815392,10815147,10355540,10560505,10166116","206000.0,206000.0,1070000.0,1030000.0,1160000.0","RFA-MH-23-116,RFA-MH-23-116,RFA-AG-21-008,RFA-AG-21-008,RFA-AG-21-008"
8846134,m,w,"8576073,8577315,9061818,8576079,9066226","1120500.0,1120500.0,1087300.0,1120500.0,1087300.0","RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014,RFA-HL-13-014"
7798983,f,b,"8853184,8851180,8851211,8852809,8852884","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
10595345,m,w,"10707894,10339955,10260601,10265573,10133364","412000.0,428000.0,232000.0,232000.0,246000.0","RFA-DK-20-506,RFA-DK-20-506,RFA-DK-19-033,RFA-DK-19-033,RFA-DK-19-033"
8450808,f,w,"10037760,10037854,10037968,10031380,9654946","613770.0,613770.0,613770.0,613770.0,625000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-18-024"
7876945,m,w,"8642668,8510774,8510775,8510092,8510779","99750.0,101250.0,101250.0,101250.0,101250.0","RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005,RFA-HD-13-005"
9098600,f,w,"10466934,9413807,9413677,9413734,9413618","535000.0,625000.0,625000.0,625000.0,625000.0","RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002"
8360383,f,w,"9351541,8933651,9149295,9149308,9351542","6250000.0,6650000.0,6550000.0,6550000.0,6250000.0","RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003"
10263332,m,w,"7945346,7941772,7846065,7843417,8121633","432000.0,432000.0,438000.0,438000.0,420000.0","RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004"
9998682,m,w,"9353303,9771296,9194559,9194848,9194565","1250000.0,1230000.0,1310000.0,1310000.0,1310000.0","RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001,RFA-AR-16-001"
8381548,m,w,"7695547,8065747,7692251,7984279,8547023","1095000.0,1080000.0,1095000.0,4608000.0,4320000.0","RFA-CA-08-003,RFA-CA-08-003,RFA-CA-08-003,RFA-CA-09-012,RFA-CA-09-012"
8077438,m,h,"8153659,8790905,9205955,8280413,8264501","350000.0,332500.0,332500.0,342500.0,342500.0","RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001"
9477578,m,h,"7932712,8141235,7789192,8536794,8320216","720000.0,700000.0,730000.0,675000.0,685000.0","RFA-DK-09-004,RFA-DK-09-004,RFA-DK-09-004,RFA-DK-09-004,RFA-DK-09-004"
10668163,m,w,"9292318,8912810,9059094,9059096,9316641","875000.0,931000.0,917000.0,917000.0,875000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
9353214,f,w,"8298736,8068101,7643292,7579124,7651178","420000.0,432000.0,438000.0,438000.0,438000.0","RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041,RFA-AI-06-041"
10646511,m,w,"8919827,9134823,8918703,8384740,8385088","798000.0,786000.0,798000.0,822000.0000000001,822000.0000000001","RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208,RFA-HD-12-208"
8664964,m,w,"7933566,7663301,7687333,7961472,7961471","72000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
7754913,f,w,"9625339,10376753,10418631,9966703,9967767","468750.0,535000.0,535000.0,615000.0,615000.0","RFA-CA-17-043,RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035"
8467983,f,w,"10663841,10045230,10450051,10256809,10436131","515000.0,615000.0,535000.0,580000.0,267500.0","RFA-AG-20-006,RFA-AG-20-006,RFA-AG-20-006,RFA-AG-20-006,RFA-AG-22-012"
8434038,m,w,"9393866,10223169,10205411,9743693,9762886","625000.0,580000.0,615000.0,615000.0,615000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
8130769,m,w,"10710052,10578616,10578579,10578526,10578468","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041,RFA-HG-21-041"
8462135,f,w,"9901363,10180770,10141077,9783891,9654469","553500.0,553500.0,522000.0,553500.0,562500.0","RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002,RFA-MD-18-002"
9839867,f,w,"10354695,10354273,10354269,10354268,10353540","1872500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
10457900,f,a,"10549789,10379509,9518820,9324984,9723111","412000.0,428000.0,937500.0,937500.0,922500.0","RFA-RM-21-002,RFA-RM-21-002,RFA-DK-15-010,RFA-DK-15-010,RFA-DK-15-010"
9093031,m,w,"9266294,9266291,9266288,10457675,10454558","20625000.0,20625000.0,20625000.0,19140000.0,19140000.0","RFA-AI-14-016,RFA-AI-14-016,RFA-AI-14-016,RFA-AI-14-016,RFA-AI-14-016"
10487499,f,w,"10749788,10749846,10749845,10749843,10749786","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-HG-22-026,RFA-HG-22-026,RFA-HG-22-026,RFA-HG-22-026,RFA-HG-22-026"
8377396,m,w,"7675361,7660406,10246119,10245863,10244753","1022000.0,1022000.0,348000.0,348000.0,348000.0","RFA-EB-07-001,RFA-EB-07-001,RFA-RM-20-012,RFA-RM-20-012,RFA-RM-20-012"
9306171,m,w,"8143528,8545752,8331860,7940017,10784407","4200000.0,4050000.000000001,4110000.000000001,4320000.0,256470.0","RFA-HS-10-008,RFA-HS-10-008,RFA-HS-10-008,RFA-HS-10-008,RFA-NS-22-022"
8897537,m,w,"7989356,8272655,7984177,7984238,7985068","216000.0,205500.00000000003,216000.0,216000.0,216000.0","RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037"
10685497,m,w,"9830685,10059273,9156199,9161392,9153423","922500.0,869999.9999999999,937500.0,937500.0,937500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
8774621,m,w,"9247354,9217660,9827572,9827576,9055179","524000.0,500000.0,492000.0,492000.0,524000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
9095313,f,w,"10330342,10487531,10492637,10690696,10700076","579998.84,534998.93,534998.93,514998.97,514998.97","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
10017864,f,w,"9527192,9732638,9357674,9234352,8554377","437500.0,430500.0,437500.0,458500.0,472500.00000000006","RFA-NR-16-003,RFA-NR-16-003,RFA-NR-16-003,RFA-NR-16-003,RFA-NR-12-011"
10017940,f,h,"10228875,10322715,10076809,10650136,9921121","461250.0,401250.0,435000.0,386250.0,461250.0","RFA-CA-19-044,RFA-CA-19-044,RFA-CA-19-044,RFA-CA-19-044,RFA-CA-19-044"
9564867,f,w,"9383250,9557685,9514978,8045260,8045219","3125000.0,3125000.0,3125000.0,576000.0,576000.0","RFA-DK-16-509,RFA-DK-16-509,RFA-DK-16-509,RFA-OD-10-010,RFA-OD-10-010"
9917785,m,w,"10707491,10354691,10354688,10354276,10354274","1802500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8807923,m,w,"8274822,8476980,8083296,8110298,8144570","411000.00000000006,405000.0,432000.0,432000.0,432000.0","RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026,RFA-AI-09-026"
9378133,m,w,"10642310,10709532,10498020,10498726,10498859","515000.0,515000.0,535000.0,535000.0,535000.0","RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001,RFA-HG-21-001"
8699034,m,w,"10170602,10233947,10695904,10470001,9345322","307500.0,290000.0,257500.0,267500.0,472500.0","RFA-FD-20-034,RFA-FD-20-034,RFA-FD-20-034,RFA-FD-20-034,RFA-FD-15-019"
8693893,m,w,"10434827,10153617,10361518,9812715,9812691","240750.0,261000.0,240750.0,276750.0,276750.0","RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018"
10229522,f,w,"9020657,9018607,9017247,9020796,9020318","299250.0,299250.0,299250.0,299250.0,299250.0","RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028,RFA-HL-15-028"
8473773,m,w,"9487135,10116252,9246291,9242960,9246028","250000.0,232000.0,250000.0,250000.0,250000.0","RFA-AI-16-006,RFA-AI-16-006,RFA-AI-16-006,RFA-AI-16-006,RFA-AI-16-006"
8918517,m,b,"7931618,7931155,7931147,7931490,9627668","486180.0,486180.0,486180.0,486180.0,1000000.0","RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071,RFA-CA-17-032"
7814682,m,w,"7938009,8116699,8299147,8272684,8279187","360000.0,350000.0,342500.0,342500.0,342500.0","RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003"
8475553,m,w,"9252101,9361623,9098151,9361621,9252098","625000.0,625000.0,655000.0,625000.0,625000.0","RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025"
10688232,f,a,"9931108,9737780,9937636,10166753,10174655","307500.0,307500.0,307500.0,290000.0,290000.0","RFA-AG-17-040,RFA-AG-17-040,RFA-AG-17-040,RFA-AG-17-040,RFA-AG-17-040"
7629572,f,a,"7706606,7701009,7706298,7701085,7700895","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020"
10216220,m,w,"10216220,9709258,9515932,9390335,9515925","174000.0,184500.0,187500.0,187500.0,187500.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
10174682,m,a,"10195469,10208164,10207226,10202909,10201986","348000.0,348000.0,348000.0,348000.0,348000.0","RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002,RFA-AG-21-002"
9568441,f,h,"9251320,9127657,9506106,9254607,9360563","437500.0,458500.0,437500.0,437500.0,437500.0","RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010,RFA-MD-15-010"
8740518,m,h,"8892216,8588688,8588677,8588678,9107884","1596000.0,1620000.0,1620000.0,1620000.0,1572000.0","RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
8308090,m,w,"7994824,8008775,7995162,7996645,7996631","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
7936844,m,w,"7918913,7943010,7922633,7923077,7845631","180000.0,180000.0,180000.0,180000.0,180000.0","RFA-RR-08-001,RFA-RR-08-001,RFA-RR-08-001,RFA-RR-08-001,RFA-RR-08-001"
7912899,f,w,"7728733,7893258,7893259,7893160,7724796","73000.0,72000.0,72000.0,72000.0,73000.0","RFA-HD-08-009,RFA-HD-08-009,RFA-HD-08-009,RFA-HD-08-009,RFA-HD-08-009"
9298523,m,w,"9301435,9899174,9728818,9728814,9728811","1000000.0,984000.0,984000.0,984000.0,984000.0","RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011"
8774009,f,w,"9322627,9514124,9315146,9315149,9315142","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011"
10020323,f,w,"10629183,10057199,10589466,10695086,10588504","412000.0,492000.0,428000.0,309000.0,321000.0","RFA-DA-20-014,RFA-DA-20-014,RFA-DA-22-043,RFA-AT-19-006,RFA-AT-19-006"
10727993,f,w,"9928383,9116742,8966383,8966084,8966057","246000.0,262000.0,266000.0,266000.0,266000.0","RFA-AG-17-059,RFA-AG-15-016,RFA-AG-15-016,RFA-AG-15-016,RFA-AG-15-016"
9357604,m,a,"10692561,10318464,10319759,10319778,10692559","257500.0,267500.0,267500.0,267500.0,257500.0","RFA-DK-20-504,RFA-DK-20-504,RFA-DK-20-504,RFA-DK-20-504,RFA-DK-20-504"
8900265,m,w,"9989832,9774044,10624752,9627114,9637861","615000.0,615000.0,515000.0,625000.0,625000.0","RFA-DK-17-011,RFA-DK-17-011,RFA-DK-17-011,RFA-DK-17-011,RFA-DK-17-011"
9698989,f,w,"8505571,8179247,8451568,8530288,8468014","548000.0,560000.0,540000.0,540000.0,540000.0","RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050"
8303447,m,a,"7858114,8195442,8255249,7921324,7652417","1123200.0,1092000.0,1092000.0,1138800.0,1138800.0","RFA-HG-07-015,RFA-HG-07-015,RFA-HG-07-015,RFA-HG-07-015,RFA-HG-07-015"
7994527,m,w,"8713254,8713253,8712217,8711087,8711086","931000.0,931000.0,931000.0,931000.0,931000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
9769538,m,w,"10411917,10414901,10411915,10411916,10411918","267500.0,267500.0,267500.0,267500.0,267500.0","RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004,RFA-HD-20-004"
9404937,m,w,"10526900,10526267,10526547,10526260,10526261","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
8107626,m,a,"8284535,7910454,8115053,7899875,7851307","700000.0,720000.0,720000.0,720000.0,720000.0","RFA-NS-08-003,RFA-NS-08-003,RFA-NS-08-003,RFA-NS-08-003,RFA-NS-08-003"
9690259,f,w,"8391026,7840740,7838126,7935432,7932180","959000.0,1022000.0,1022000.0,1008000.0,1008000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
8796287,m,w,"8848982,9462861,9462776,9462796,9462700","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
9658418,f,w,"8790424,8494918,8792365,8607041,8725043","997500.0,1012500.0,997500.0,997500.0,997500.0","RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014,RFA-AI-12-014"
8572656,m,w,"8851498,8580451,8720663,8721317,8707932","266000.0,270000.0,266000.0,266000.0,266000.0","RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007"
10442670,f,w,"8693647,9103179,8539071,8353779,8882535","665000.0,655000.0,675000.0,685000.0,665000.0","RFA-HL-12-016,RFA-HL-12-016,RFA-HL-12-016,RFA-HL-12-016,RFA-HL-12-016"
8440790,m,w,"8469823,8704870,8848027,8806507,9132465","1012500.0,997500.0,997500.0,997500.0,997500.0","RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014,RFA-AI-11-014"
8365156,m,w,"8232540,8106663,8639466,8639470,8639471","2366675.0,2418500.0,2297575.0,2297575.0,2297575.0","RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001,RFA-HS-11-001"
8895787,m,w,"8723688,8895786,8933610,9110030,8530046","6650000.0,6650000.0,6650000.0,6550000.0,6750000.0","RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006,RFA-MD-11-006"
8840761,m,w,"8815431,8034702,8435565,8233407,8225371","93100.0,98000.0,95900.0,95900.0,95900.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
9405263,f,w,"8973249,8607047,8659983,8599327,8600178","196500.0,199500.0,199500.0,199500.0,199500.0","RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020"
10438725,f,w,"10194345,10433954,9940402,10674797,9895604","290000.0,267500.0,307500.0,257500.0,590400.0","RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-17-016"
10202410,m,w,"9747678,9522096,9543960,9731412,9724344","922500.0,937500.0,937500.0,922500.0,922500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
9062194,m,a,"8667441,9288183,9297105,9288169,9288181","1596000.0,1500000.0,1500000.0,1500000.0,1500000.0","RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001"
10213779,m,w,"9938955,9948276,9912893,9885267,9885257","4920000.0,4920000.0,4920000.0,4920000.0,4920000.0","RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006,RFA-RM-18-006"
9242789,f,w,"10744469,10744468,10744467,10261554,10488764","14420000.0,14420000.0,14420000.0,10904000.0,10058000.0","RFA-OD-22-021,RFA-OD-22-021,RFA-OD-22-021,RFA-OD-16-006,RFA-OD-16-006"
9127053,f,w,"10747205,8976077,8786407,8931376,8786398","123600.0,196500.0,199500.0,199500.0,199500.0","RFA-HD-23-027,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020,RFA-HD-10-020"
10474231,f,w,"10709865,10021042,10709866,10709867,10241403","10042500.0,11992500.0,10042500.0,10042500.0,11310000.0","RFA-NS-19-012,RFA-NS-19-012,RFA-NS-19-012,RFA-NS-19-012,RFA-NS-19-012"
9527723,m,w,"8291355,7644658,7918947,7845017,7932903","411000.00000000006,438000.0,432000.0,432000.0,432000.0","RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001"
7676439,m,w,"8811408,8675528,8665105,8675535,8675533","1995000.0,1995000.0,1995000.0,1995000.0,1995000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9044574,m,w,"9672433,9672439,9465462,9465466,9607985","1230000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007"
9677061,m,w,"9054708,9303373,9295034,9295035,9281791","1310000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007,RFA-ES-15-007"
9881355,m,w,"10440817,10689666,10729187,9929041,10166939","240750.0,231750.0,206000.0,738000.0,696000.0","RFA-MH-21-188,RFA-MH-21-188,RFA-MH-22-141,RFA-MH-17-350,RFA-MH-17-350"
9110573,f,w,"9932839,10690447,10469396,10003228,10244938","369000.0,309000.0,321000.0,369000.0,348000.0","RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021"
9123492,f,w,"10350585,10544321,10350584,10350586,10544315","1337500.0,1287500.0,1337500.0,1337500.0,1287500.0","RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002"
8068021,m,w,"8831722,8466372,8829321,8843054,8318508","332500.0,337500.0,332500.0,332500.0,342500.0","RFA-HL-12-027,RFA-HL-12-027,RFA-HL-12-027,RFA-HL-12-027,RFA-HL-12-027"
8573792,f,w,"9654946,9787107,9936112,9826629,9823404","625000.0,615000.0,615000.0,246000.0,246000.0","RFA-AG-18-024,RFA-AG-18-024,RFA-AG-18-024,RFA-MH-19-511,RFA-MH-19-511"
7903662,m,w,"9515571,9522828,9742995,9742998,9745313","393750.0,393750.0,387450.0,387450.0,387450.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
10460076,m,w,"7914339,7737637,7936261,8317625,8306916","216000.0,219000.0,216000.0,205500.00000000003,205500.00000000003","RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007,RFA-AI-08-007"
8554927,m,h,"9037129,9148203,9149335,9150677,9302530","399000.0,393000.0,393000.0,393000.0,375000.0","RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200"
9888512,m,w,"8882395,9132231,9070600,9071409,9071406","199500.0,196500.0,196500.0,196500.0,196500.0","RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003,RFA-DK-11-003"
8167975,m,w,"7758420,7684194,7758447,7758406,7758427","360000.0,365000.0,360000.0,360000.0,360000.0","RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003,RFA-RM-08-003"
9693721,f,w,"9932962,10000638,9938144,9930943,9925966","184500.0,184500.0,184500.0,184500.0,184500.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
8410036,m,w,"10087427,9891095,9705211,10299607,10356795","580000.0,615000.0,615000.0,535000.0,535000.0","RFA-MD-18-005,RFA-MD-18-005,RFA-MD-18-005,RFA-MD-18-005,RFA-MD-18-005"
8141176,m,h,"8116584,7841541,7844289,7843392,8097516","315000.0,328500.0,328500.0,328500.0,315000.0","RFA-MH-09-160,RFA-MH-09-160,RFA-MH-09-160,RFA-MH-09-160,RFA-MH-09-160"
10212851,m,w,"10267188,10266779,10092711,10092581,9781480","580000.0,580000.0,615000.0,615000.0,2767500.0","RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-20-050,RFA-AG-18-012"
7936981,f,w,"8215485,7833610,7818782,7838517,7834012","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
10488746,m,w,"9453572,9240604,8839220,8842112,8829799","1500000.0,1500000.0,1596000.0,1596000.0,1596000.0","RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007"
9129437,f,h,"9782991,10140136,10397977,9892887,9899756","430500.0,406000.0,374500.0,430500.0,430500.0","RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003,RFA-MD-18-003"
9673713,f,w,"9070730,9279139,8758202,8757453,9068107","196500.0,187500.0,199500.0,199500.0,196500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
